三效液相温度,三效气相温度,三效蒸发室气相压力,出料泵电流1,出料泵电流2,出料流量
58.657501,51.802498,-78.479996,12.7737,0.0207,1.0
58.349998,51.517502,-78.440002,12.906,0.0207,1.0
58.170002,51.314999,-78.599998,12.8511,0.0207,1.0
58.612499,51.254997,-78.339996,12.7926,0.0207,1.0
58.529999,51.172497,-78.349998,12.721499,0.0207,1.0
58.215,50.842503,-78.5,12.8007,0.0207,1.0
58.380001,50.7225,-78.360001,12.7656,0.0207,1.0
58.147503,50.572502,-78.449997,12.8187,0.0207,1.0
58.1175,50.415001,-78.610001,12.7746,0.0207,1.0
58.387501,50.445,-78.410004,12.8592,0.0207,1.0
58.170002,50.309998,-78.57,12.8592,0.0207,1.0
57.705002,49.845001,-78.830002,12.8214,0.0207,1.0
57.66,49.8675,-78.779999,12.7809,0.0207,1.0
57.719997,49.815002,-78.779999,12.7737,0.0207,1.0
57.645,49.785,-78.720001,12.8313,0.0207,1.0
57.412502,49.807499,-78.809998,12.851999,0.0207,1.0
57.674999,49.837502,-78.709999,12.7935,0.0207,1.0
57.622501,49.837502,-78.68,12.8151,0.0207,1.0
57.674999,49.950001,-78.690002,12.8574,0.0207,1.0
57.607502,49.897499,-78.660004,12.8538,0.0207,1.0
57.509998,49.860001,-78.709999,12.8466,0.0207,1.0
57.487499,49.875,-78.68,12.8034,0.0207,1.0
57.397499,49.837502,-78.75,12.8727,0.0207,1.0
57.487499,49.837502,-78.790001,12.862801,0.0207,1.0
58.192501,50.25,-78.239998,12.8673,0.0207,1.0
59.82,51.555,-77.089996,12.7611,0.0207,1.0
63.247498,55.0275,-74.630005,12.7242,0.0207,1.0
64.957504,56.625,-73.379997,12.695399,0.0207,1.0
67.410004,59.5425,-71.290001,12.5343,0.0207,1.0
67.815002,60.149998,-70.779999,12.6243,0.0207,1.0
68.332497,60.682499,-70.370003,12.5829,0.0207,1.0
68.760002,61.237499,-69.82,12.5595,0.0207,1.0
68.654999,61.252499,-70.0,12.5946,0.0207,1.0
69.0,61.7775,-69.100006,12.5559,0.0207,1.0
68.872498,62.002499,-69.0,12.364201,0.0207,1.0
68.625,61.807503,-69.139999,12.5613,0.0207,1.0
68.782501,62.047501,-68.849998,12.422701,0.0207,1.0
70.125,64.184998,-65.889999,12.3741,0.0207,1.0
70.830002,65.212502,-64.879997,12.2508,0.0207,1.0
71.354996,65.925003,-64.559998,12.2616,0.0207,1.0
71.580002,65.767502,-64.309998,12.333599,0.0207,1.0
71.729996,65.894997,-64.139999,12.2364,0.0207,1.0
72.135002,54.517498,-61.349998,12.2607,0.0207,1.0
71.985001,54.127502,-60.869999,12.1212,0.0207,1.0
70.110001,55.455002,-59.950001,12.086101,0.0207,1.0
69.195,57.922501,-64.830002,11.925,0.0207,1.0
68.730003,60.277496,-58.719997,11.9241,0.0207,1.0
68.6325,61.469997,-56.450001,12.0033,0.0207,1.0
68.565002,61.799999,-54.220001,12.042001,0.0207,1.0
68.542503,61.357498,-51.02,11.9808,0.0207,1.0
68.489998,61.035,-48.75,11.8836,0.0207,1.0
68.355003,56.43,-46.77,11.9628,0.0207,1.0
68.190002,54.922501,-44.700005,11.9988,0.0207,1.0
68.017502,54.127502,-42.18,11.9979,0.0207,1.0
67.934998,54.592503,-37.769997,12.0294,0.0207,1.0
67.919998,55.560001,-33.389999,11.9862,0.0207,1.0
67.544998,57.052498,-27.529999,11.9088,0.0207,1.0
67.470001,57.239998,-46.249996,11.8305,0.0207,1.0
67.440002,55.260002,-59.369999,11.891701,0.0207,1.0
67.485001,60.119999,-69.110001,11.880899,0.0207,1.0
61.755001,57.2925,-74.589996,11.9601,0.0207,1.0
57.787498,54.645,-77.309998,11.7882,0.0207,1.0
56.287502,54.360001,-77.949997,11.899799,0.0207,1.0
55.1175,53.880001,-78.760002,11.9502,0.0207,1.0
54.142498,53.392498,-79.379997,11.803499,0.0207,1.0
53.25,52.927498,-79.849998,11.943,0.0207,1.0
52.447498,52.447498,-80.339996,12.0078,0.0207,1.0
51.989998,51.967499,-80.57,11.9808,0.0207,1.0
51.547501,51.540001,-80.739998,12.073501,0.0207,1.0
51.465,51.165001,-80.949997,12.073501,0.0207,1.0
51.442497,50.842503,-80.800003,11.979,0.0207,1.0
51.622501,50.595001,-80.779999,12.0654,0.0207,1.0
51.915001,50.287498,-80.610001,12.041101,0.0207,1.0
52.785,50.212498,-80.209999,12.0852,0.0207,1.0
53.9925,50.4375,-79.520004,12.0852,0.0207,1.0
54.630001,50.677502,-79.059998,12.073501,0.0207,1.0
55.147499,51.0,-78.889999,12.1599,0.0207,1.0
55.612503,51.337498,-78.720001,12.158999,0.0207,1.0
55.942497,51.6525,-78.32,12.096,0.0207,1.0
56.084999,51.967499,-78.25,12.1041,0.0207,1.0
56.370003,52.267502,-78.080002,12.1734,0.0207,1.0
57.217499,53.047501,-77.82,12.145499,0.0207,1.0
57.427498,53.272503,-77.619995,12.1617,0.0207,1.0
57.465,53.467499,-77.43,12.210299,0.0207,1.0
57.802498,53.835003,-77.43,12.177899,0.0207,1.0
57.735001,53.970001,-77.400002,12.216599,0.0207,1.0
57.8475,54.18,-77.400002,12.1923,0.0207,1.0
57.727501,54.255001,-77.379997,12.1833,0.0207,1.0
57.6675,54.345001,-77.419998,12.156301,0.0207,1.0
57.66,54.345001,-77.389999,12.158999,0.0207,1.0
57.630001,54.352497,-77.489998,12.1761,0.0207,1.0
57.584999,54.345001,-77.559998,12.204,0.0207,1.0
57.614998,54.337502,-77.529999,12.107699,0.0207,1.0
57.6675,54.345001,-77.580002,12.1734,0.0207,1.0
57.607502,54.345001,-77.57,12.2184,0.0207,1.0
57.532497,54.307499,-77.639999,12.2508,0.0207,1.0
57.427498,54.262501,-77.779999,12.2751,0.0207,1.0
57.502502,54.247498,-77.709999,12.285,0.0207,1.0
57.547501,54.240002,-77.699997,12.2868,0.0207,1.0
57.48,54.240002,-77.629997,12.312901,0.0207,1.0
57.75,54.262501,-77.559998,12.2301,0.0207,1.0
57.525002,54.315002,-77.849998,12.2994,0.0207,1.0
57.360001,54.224998,-77.949997,12.3804,0.0207,1.0
57.322498,54.195,-77.93,12.358801,0.0207,1.0
57.330002,54.18,-77.949997,12.3885,0.0207,1.0
57.465,54.172501,-77.989998,12.3165,0.0207,1.0
57.449997,54.157501,-77.919998,12.300301,0.0207,1.0
57.225002,54.119999,-78.129997,12.416401,0.0207,1.0
57.157497,54.082497,-78.029999,12.2679,0.0207,1.0
57.127499,54.045002,-78.059998,12.339899,0.0207,1.0
57.232502,54.029999,-78.010002,12.2778,0.0207,1.0
57.127499,53.9925,-78.0,12.3885,0.0207,1.0
57.015003,53.970001,-78.010002,12.371401,0.0207,1.0
57.262497,53.954998,-78.080002,12.4209,0.0207,1.0
56.857498,53.91,-78.380005,12.351601,0.0207,1.0
56.797501,53.849998,-78.209999,12.4146,0.0207,1.0
56.9025,53.767498,-78.260002,12.3417,0.0207,1.0
57.029999,53.752502,-78.110001,12.410101,0.0207,1.0
57.225002,53.775002,-77.949997,12.370501,0.0207,1.0
57.262497,53.82,-77.970001,12.392099,0.0207,1.0
57.172501,53.857502,-78.029999,12.371401,0.0207,1.0
57.157497,53.880001,-78.18,12.371401,0.0207,1.0
56.985001,53.880001,-78.160004,12.4893,0.0207,1.0
57.165001,53.865002,-77.919998,12.4614,0.0207,1.0
57.074997,53.865002,-78.239998,12.3543,0.0207,1.0
57.0075,53.849998,-78.169998,12.3606,0.0207,1.0
56.924999,53.775002,-78.290001,12.3498,0.0207,1.0
56.932503,53.775002,-78.330002,12.479401,0.0207,1.0
57.172501,53.797501,-78.059998,12.4677,0.0207,1.0
57.074997,53.812496,-78.190002,12.5352,0.0207,1.0
57.27,53.82,-78.050003,12.403801,0.0207,1.0
57.344997,53.91,-78.110001,12.4695,0.0207,1.0
57.330002,53.940002,-77.940002,12.345301,0.0207,1.0
57.412502,54.022503,-77.93,12.3885,0.0207,1.0
57.502502,54.059998,-77.849998,12.396601,0.0207,1.0
57.509998,54.0975,-77.739998,12.5829,0.0207,1.0
57.682499,54.135002,-77.770004,12.391199,0.0207,1.0
57.592499,54.240002,-77.790001,12.5271,0.0207,1.0
57.465,54.247498,-77.849998,12.4821,0.0207,1.0
57.397499,54.232502,-77.900002,12.5307,0.0207,1.0
57.420002,54.224998,-77.900002,12.5964,0.0207,1.0
57.735001,54.224998,-77.919998,12.447001,0.0207,1.0
57.697498,54.232502,-77.739998,12.492001,0.0207,1.0
57.735001,54.247498,-77.889999,12.4839,0.0207,1.0
57.7575,54.2775,-77.839996,12.4335,0.0207,1.0
57.712502,54.299999,-77.709999,12.3948,0.0207,1.0
57.764999,54.315002,-77.940002,12.599999,0.0207,1.0
57.877502,54.322502,-77.889999,12.4209,0.0207,1.0
57.907497,54.329998,-77.900002,12.5136,0.0207,1.0
57.8325,54.337502,-77.919998,12.4587,0.0207,1.0
57.825001,54.345001,-78.059998,12.473101,0.0207,1.0
57.764999,54.345001,-78.059998,12.4578,0.0207,1.0
57.682499,54.337502,-78.139999,12.593699,0.0207,1.0
57.442501,54.329998,-78.239998,12.6243,0.0207,1.0
57.412502,54.299999,-78.139999,12.5208,0.0207,1.0
57.584999,54.2775,-78.169998,12.501,0.0207,1.0
57.6675,54.269997,-78.190002,12.404699,0.0207,1.0
57.795002,54.292503,-78.020004,12.5145,0.0207,1.0
58.012501,54.329998,-78.020004,12.6225,0.0207,1.0
57.982502,54.360001,-78.050003,12.5073,0.0207,1.0
57.945,54.404999,-78.059998,12.479401,0.0207,1.0
58.0425,54.592503,-78.040001,12.5298,0.0207,1.0
58.2225,54.630001,-77.910004,12.4803,0.0207,1.0
57.997498,54.6525,-78.059998,12.4686,0.0207,1.0
58.035,54.6675,-77.93,12.6405,0.0207,1.0
57.989998,54.66,-77.989998,12.6081,0.0207,1.0
58.087502,54.66,-77.869995,12.6261,0.0207,1.0
58.072498,54.674999,-77.809998,12.5145,0.0207,1.0
58.177498,54.674999,-77.879997,12.5838,0.0207,1.0
58.177498,54.6675,-77.699997,12.5982,0.0207,1.0
58.079998,54.66,-77.720001,12.6801,0.0207,1.0
58.072498,54.6525,-77.639999,12.5901,0.0207,1.0
58.162498,54.6525,-77.770004,12.6009,0.0207,1.0
57.922501,54.6525,-77.860001,12.657599,0.0207,1.0
58.0275,54.637501,-77.849998,12.6648,0.0207,1.0
58.147503,54.637501,-77.779999,12.6306,0.0207,1.0
58.079998,54.630001,-77.599998,12.5757,0.0207,1.0
58.162498,54.6525,-77.68,12.5748,0.0207,1.0
58.162498,54.6525,-77.720001,12.7476,0.0207,1.0
58.087502,54.6675,-77.860001,12.662101,0.0207,1.0
58.012501,54.66,-77.669998,12.7359,0.0207,1.0
57.974998,54.6525,-77.790001,12.6594,0.0207,1.0
58.1325,54.66,-77.75,12.656699,0.0207,1.0
58.087502,54.66,-77.830002,12.674701,0.0207,1.0
58.0425,54.66,-77.809998,12.6324,0.0207,1.0
58.125,54.6525,-77.860001,12.623401,0.0207,1.0
58.012501,54.645,-77.869995,12.606299,0.0207,1.0
57.997498,54.645,-77.940002,12.744,0.0207,1.0
58.147503,54.645,-77.68,12.6918,0.0207,1.0
58.012501,54.637501,-77.779999,12.687301,0.0207,1.0
58.177498,54.637501,-77.809998,12.726,0.0207,1.0
58.005001,54.622498,-77.849998,12.725101,0.0207,1.0
57.989998,54.622498,-77.959999,12.674701,0.0207,1.0
58.170002,54.599998,-77.900002,12.6207,0.0207,1.0
58.057499,54.584999,-77.919998,12.687301,0.0207,1.0
57.997498,54.577499,-77.889999,12.651299,0.0207,1.0
58.102497,54.592503,-77.770004,12.7782,0.0207,1.0
58.1175,54.584999,-77.849998,12.6963,0.0207,1.0
58.1175,54.584999,-77.949997,12.7962,0.0207,1.0
57.989998,54.577499,-77.989998,12.7422,0.0207,1.0
57.892498,54.525002,-78.199997,12.7323,0.0207,1.0
57.945,54.4725,-78.059998,12.7179,0.0207,1.0
57.93,54.465,-78.099998,12.7224,0.0207,1.0
57.93,54.465,-78.129997,12.6918,0.0207,1.0
57.862499,54.412498,-78.220001,12.814199,0.0207,1.0
57.884998,54.397503,-78.349998,12.7413,0.0207,1.0
57.810001,54.375,-78.43,12.662101,0.0207,1.0
57.540001,54.345001,-78.589996,12.676499,0.0207,1.0
57.532497,54.307499,-78.459999,12.7503,0.0207,1.0
57.465,54.247498,-78.589996,12.78,0.0207,1.0
57.427498,54.187504,-78.479996,12.7026,0.0207,1.0
57.532497,54.0975,-78.559998,12.7593,0.0207,1.0
57.2925,54.052502,-78.68,12.7566,0.0207,1.0
57.375,54.022503,-78.630005,12.7044,0.0207,1.0
57.314999,54.000004,-78.589996,12.8106,0.0207,1.0
57.330002,53.977497,-78.699997,12.816,0.0207,1.0
57.344997,53.962502,-78.550003,12.8214,0.0207,1.0
57.5625,53.954998,-78.559998,12.7305,0.0207,1.0
57.285004,53.940002,-78.720001,12.825,0.0207,1.0
57.360001,53.894997,-78.68,12.7611,0.0207,1.0
57.255001,53.842499,-78.800003,12.8988,0.0207,1.0
57.307503,53.82,-78.660004,12.7989,0.0207,1.0
57.352501,53.805,-78.690002,12.7872,0.0207,1.0
57.495003,53.812496,-78.610001,12.7431,0.0207,1.0
57.217499,53.797501,-78.709999,12.7638,0.0207,1.0
57.172501,53.782501,-78.849998,12.878099,0.0207,1.0
57.2775,53.752502,-78.75,12.8421,0.0207,1.0
57.614998,53.759998,-78.699997,12.883499,0.0207,1.0
57.540001,53.767498,-78.779999,12.879,0.0207,1.0
57.375,53.775002,-78.770004,12.8799,0.0207,1.0
57.614998,53.789997,-78.589996,12.833099,0.0207,1.0
57.622501,53.849998,-78.529999,12.8196,0.0207,1.0
57.592499,53.887501,-78.559998,12.8448,0.0207,1.0
57.592499,53.91,-78.760002,12.896099,0.0207,1.0
57.435001,53.917503,-78.849998,12.8061,0.0207,1.0
57.630001,53.700001,-78.669998,12.8493,0.0207,1.0
57.4575,53.392498,-78.690002,12.8115,0.0207,1.0
57.555,53.422501,-78.709999,12.851999,0.0207,1.0
57.584999,53.497498,-78.779999,12.8151,0.0207,1.0
57.397499,53.542503,-78.690002,12.7755,0.0207,1.0
57.4575,53.6325,-78.690002,12.9105,0.0207,1.0
57.487499,53.662498,-78.770004,12.8421,0.0207,1.0
57.547501,53.700001,-78.709999,12.879,0.0207,1.0
57.6675,53.730003,-78.690002,12.7836,0.0207,1.0
57.48,53.759998,-78.699997,12.8277,0.0207,1.0
57.517502,53.789997,-78.699997,12.947399,0.0207,1.0
57.532497,53.835003,-78.68,12.8673,0.0207,1.0
57.525002,53.872498,-78.639999,12.8385,0.0207,1.0
57.487499,53.880001,-78.669998,12.826799,0.0207,1.0
57.690002,53.9025,-78.589996,12.8313,0.0207,1.0
57.697498,53.924999,-78.650002,12.856501,0.0207,1.0
57.592499,53.932499,-78.709999,12.8916,0.0207,1.0
57.6675,53.917503,-78.740005,12.8385,0.0207,1.0
57.4575,53.9025,-78.790001,12.8421,0.0207,1.0
57.3825,53.887501,-78.849998,13.023001,0.0207,1.0
57.337502,53.865002,-78.910004,12.879,0.0207,1.0
57.337502,53.842499,-78.839996,12.9942,0.0207,1.0
57.337502,53.752502,-78.870003,13.0194,0.0207,1.0
57.225002,53.730003,-79.029999,13.0401,0.0207,1.0
57.225002,53.662498,-78.970001,12.8475,0.0207,1.0
57.165001,53.579998,-79.129997,12.9618,0.0207,1.0
56.992496,53.535,-79.110001,12.9816,0.0207,1.0
57.044998,53.482502,-79.040001,13.0005,0.0207,1.0
57.060001,53.467499,-79.040001,12.971701,0.0207,1.0
57.097504,49.657501,-78.979996,12.941099,0.0207,1.0
57.2925,49.575001,-78.870003,12.9321,0.0207,1.0
57.120003,49.5975,-79.040001,13.0329,0.0207,1.0
57.172501,49.537498,-78.970001,12.896099,0.0207,1.0
57.037502,49.552502,-79.020004,12.941999,0.0207,1.0
56.955002,49.59,-79.07,13.0824,0.0207,1.0
57.179996,49.755001,-78.949997,12.9177,0.0207,1.0
57.029999,49.8675,-78.989998,12.953699,0.0207,1.0
57.165001,49.965,-78.979996,12.967199,0.0207,1.0
57.112499,50.055,-78.910004,12.967199,0.0207,1.0
57.0825,50.099998,-79.029999,12.935699,0.0207,1.0
57.2775,50.272499,-78.949997,12.9825,0.0207,1.0
57.299999,50.317497,-79.010002,12.952801,0.0207,1.0
57.247501,50.317497,-78.839996,12.9447,0.0207,1.0
57.232502,50.415001,-78.800003,13.018499,0.0207,1.0
57.442501,50.452499,-78.880005,12.991501,0.0207,1.0
57.487499,49.575001,-78.720001,12.924,0.0207,1.0
57.142502,49.440002,-78.880005,12.946501,0.0207,1.0
57.225002,49.4925,-78.979996,12.9375,0.0207,1.0
56.962502,49.267498,-79.010002,12.9771,0.0207,1.0
57.247501,49.5975,-78.940002,12.933001,0.0207,1.0
57.172501,49.68,-78.82,13.0194,0.0207,1.0
57.360001,49.799999,-78.860001,13.0815,0.0207,1.0
57.352501,49.934998,-78.82,12.999599,0.0207,1.0
57.322498,50.010002,-78.970001,12.948299,0.0207,1.0
57.285004,50.055,-78.880005,13.0401,0.0207,1.0
57.195,50.077499,-78.730003,13.0221,0.0207,1.0
57.487499,50.175003,-78.870003,13.1202,0.0207,1.0
57.314999,50.2575,-78.949997,13.140901,0.0207,1.0
57.600002,50.302502,-78.740005,12.9879,0.0207,1.0
57.719997,50.459999,-78.730003,13.048201,0.0207,1.0
57.772499,50.52,-78.760002,12.987,0.0207,1.0
57.584999,50.512501,-78.669998,13.023001,0.0207,1.0
57.674999,50.557499,-78.740005,13.0725,0.0207,1.0
57.607502,50.5425,-78.809998,12.9825,0.0207,1.0
57.7425,50.564999,-78.720001,13.1085,0.0207,1.0
57.8475,50.572502,-78.699997,13.1004,0.0207,1.0
57.6675,50.572502,-78.82,12.996901,0.0207,1.0
57.449997,50.504997,-78.889999,13.059,0.0207,1.0
57.495003,50.467503,-78.82,13.1094,0.0207,1.0
57.57,50.497501,-78.730003,13.0401,0.0207,1.0
57.705002,50.557499,-78.669998,12.9447,0.0207,1.0
57.764999,50.602501,-78.630005,13.0509,0.0207,1.0
57.435001,50.564999,-78.740005,13.0212,0.0207,1.0
57.727501,50.587498,-78.630005,12.9582,0.0207,1.0
57.502502,50.609997,-78.82,12.984301,0.0207,1.0
57.517502,50.579998,-78.740005,13.0212,0.0207,1.0
57.502502,50.512501,-78.82,12.996,0.0207,1.0
57.27,50.459999,-78.889999,13.0023,0.0207,1.0
57.397499,50.415001,-78.870003,13.1229,0.0207,1.0
57.465,50.385002,-78.839996,13.0842,0.0207,1.0
57.337502,50.362503,-78.900002,13.0401,0.0207,1.0
57.540001,50.3475,-79.050003,12.934799,0.0207,1.0
57.427498,50.309998,-79.099998,13.0968,0.0207,1.0
57.427498,50.264999,-79.029999,13.0698,0.0207,1.0
57.48,49.965,-79.050003,13.009501,0.0207,1.0
57.299999,49.372498,-79.050003,12.9699,0.0207,1.0
57.202503,49.365002,-79.360001,13.0518,0.0207,1.0
56.939999,49.282501,-79.25,12.986099,0.0207,1.0
56.895,49.275002,-79.379997,12.967199,0.0207,1.0
56.722496,49.372498,-79.339996,12.9366,0.0207,1.0
56.864998,49.440002,-79.419998,13.1193,0.0207,1.0
57.105,49.552502,-79.410004,13.0194,0.0207,1.0
57.0075,49.635002,-79.43,13.0239,0.0207,1.0
56.887497,49.627502,-79.489998,13.077,0.0207,1.0
57.120003,49.807499,-79.459999,13.0365,0.0207,1.0
56.962502,49.77,-79.479996,13.1292,0.0207,1.0
57.322498,49.822502,-79.459999,13.1337,0.0207,1.0
57.150002,49.815002,-79.459999,13.0932,0.0207,1.0
57.150002,49.799999,-79.559998,13.041901,0.0207,1.0
57.2775,49.77,-79.5,13.016701,0.0207,1.0
57.27,49.267498,-79.520004,13.1832,0.0207,1.0
57.255001,49.342499,-79.389999,13.1337,0.0207,1.0
57.27,49.454998,-79.449997,13.175099,0.0207,1.0
57.337502,49.545002,-79.440002,13.243501,0.0207,1.0
57.449997,49.59,-79.32,13.275001,0.0207,1.0
57.352501,49.695,-79.540001,13.1445,0.0207,1.0
57.27,49.717499,-79.650002,13.0581,0.0207,1.0
57.427498,49.7775,-79.520004,13.257,0.0207,1.0
57.314999,49.747498,-79.629997,13.167001,0.0207,1.0
57.509998,49.8675,-79.459999,13.1571,0.0207,1.0
57.690002,49.9575,-79.520004,13.168799,0.0207,1.0
57.697498,50.010002,-79.599998,12.993299,0.0207,1.0
57.4575,50.032501,-79.550003,13.158,0.0207,1.0
57.584999,49.9725,-79.75,13.1976,0.0207,1.0
57.517502,49.994999,-79.849998,13.2867,0.0207,1.0
57.4725,49.9725,-79.830002,13.281301,0.0207,1.0
57.802498,50.16,-79.940002,13.122,0.0207,1.0
57.772499,50.204998,-79.959999,13.2021,0.0207,1.0
57.779999,50.2425,-79.910004,13.0788,0.0207,1.0
57.712502,50.235001,-79.839996,13.181399,0.0207,1.0
57.705002,50.212498,-79.880005,13.287601,0.0207,1.0
57.7425,50.309998,-80.0,13.1085,0.0207,1.0
57.607502,51.0825,-79.979996,13.1697,0.0207,1.0
57.817501,51.345001,-79.860001,13.3335,0.0207,1.0
57.907497,51.584999,-79.729996,13.3119,0.0207,1.0
58.095001,51.6525,-79.599998,13.2984,0.0207,1.0
57.795002,51.614998,-79.580002,13.2534,0.0207,1.0
58.005001,51.614998,-79.520004,12.984301,0.0207,1.0
57.945,51.607498,-79.510002,13.068,0.0207,1.0
57.922501,51.592499,-79.550003,13.1913,0.0207,1.0
57.960003,51.66,-79.459999,13.041,0.0207,1.0
57.764999,51.629997,-79.360001,13.1382,0.0207,1.0
57.787498,51.5625,-79.449997,13.1787,0.0207,1.0
57.900002,51.510002,-79.449997,13.2102,0.0207,1.0
57.960003,51.532501,-79.309998,13.283999,0.0207,1.0
57.960003,51.547501,-79.349998,13.1832,0.0207,1.0
57.869999,51.735001,-79.330002,13.1931,0.0207,1.0
57.825001,51.75,-79.440002,13.2534,0.0207,1.0
57.712502,51.697498,-79.400002,13.283999,0.0207,1.0
57.779999,51.6675,-79.32,13.2354,0.0207,1.0
57.75,51.607498,-79.349998,13.2399,0.0207,1.0
57.877502,51.607498,-79.389999,13.185,0.0207,1.0
57.697498,51.57,-79.43,13.2012,0.0207,1.0
57.5625,51.517502,-79.479996,13.2489,0.0207,1.0
57.697498,51.510002,-79.449997,13.251599,0.0207,1.0
57.787498,51.524998,-79.32,13.329,0.0207,1.0
57.855,51.5625,-79.290001,13.2615,0.0207,1.0
57.915001,51.614998,-79.369995,13.2957,0.0207,1.0
57.6675,51.5625,-79.470001,13.3506,0.0207,1.0
57.772499,51.5625,-79.389999,13.2678,0.0207,1.0
57.84,51.674999,-79.419998,13.3821,0.0207,1.0
57.719997,51.945,-79.459999,13.198501,0.0207,1.0
58.259998,53.2575,-79.290001,13.3695,0.0207,1.0
58.035,53.174999,-79.520004,13.2606,0.0207,1.0
58.012501,53.752502,-79.520004,13.2219,0.0207,1.0
57.884998,54.09,-79.510002,13.204801,0.0207,1.0
57.869999,54.412498,-79.400002,13.3191,0.0207,1.0
57.712502,54.299999,-79.470001,13.382999,0.0207,1.0
57.7575,54.337502,-79.479996,13.1544,0.0207,1.0
57.802498,54.315002,-79.449997,13.283999,0.0207,1.0
57.825001,54.135002,-79.5,13.3614,0.0207,1.0
58.230003,54.164997,-79.260002,13.3488,0.0207,1.0
58.125,54.285,-79.309998,13.2993,0.0207,1.0
58.207497,54.4725,-79.309998,13.212001,0.0207,1.0
58.2225,54.577499,-79.43,13.3776,0.0207,1.0
58.2225,54.862503,-79.5,13.2921,0.0207,1.0
58.297501,55.057499,-79.330002,13.3092,0.0207,1.0
58.207497,54.772499,-79.349998,13.2696,0.0207,1.0
57.93,54.645,-79.369995,13.3101,0.0207,1.0
58.275002,54.389999,-79.349998,13.3542,0.0207,1.0
58.170002,54.517498,-79.400002,13.3524,0.0207,1.0
57.989998,54.599998,-79.389999,13.293,0.0207,1.0
58.372498,54.322502,-79.349998,13.338,0.0207,1.0
58.297501,54.6675,-79.300003,13.2525,0.0207,1.0
58.267498,54.772499,-79.349998,13.3083,0.0207,1.0
58.065002,54.7575,-79.479996,13.3479,0.0207,1.0
58.065002,54.6525,-79.349998,13.3092,0.0207,1.0
58.230003,54.75,-79.32,13.2606,0.0207,1.0
58.32,54.907501,-79.479996,13.3011,0.0207,1.0
58.275002,54.84,-79.110001,13.192201,0.0207,1.0
58.364998,54.697502,-79.300003,13.5315,0.0207,1.0
58.552502,54.817501,-79.059998,13.2381,0.0207,1.0
58.672501,54.712502,-79.050003,13.3245,0.0207,1.0
59.227497,55.4175,-78.889999,13.3299,0.0207,1.0
59.362499,55.740002,-78.82,13.270499,0.0207,1.0
59.564999,55.702499,-78.740005,13.2525,0.0207,1.0
59.834999,56.100002,-78.580002,13.287601,0.0207,1.0
59.9175,56.587498,-78.57,13.290299,0.0207,1.0
59.939999,56.52,-78.550003,13.2723,0.0207,1.0
60.119999,56.654999,-78.440002,13.3236,0.0207,1.0
60.217503,56.759998,-78.580002,13.3407,0.0207,1.0
60.022499,56.475002,-78.610001,13.2552,0.0207,1.0
60.232498,56.6325,-78.389999,13.2831,0.0207,1.0
60.337498,56.767502,-78.360001,13.293,0.0207,1.0
60.254997,56.73,-78.489998,13.2948,0.0207,1.0
60.142502,56.699997,-78.330002,13.230901,0.0207,1.0
60.014999,56.594997,-78.479996,13.2363,0.0207,1.0
59.947502,56.5275,-78.57,13.1886,0.0207,1.0
59.977501,56.475002,-78.540001,13.271399,0.0207,1.0
60.18,56.549999,-78.339996,13.3317,0.0207,1.0
60.0825,56.7075,-78.389999,13.2615,0.0207,1.0
59.752499,56.6175,-78.419998,13.156199,0.0207,1.0
59.9175,56.512497,-78.139999,13.2444,0.0207,1.0
60.157501,56.5275,-78.270004,13.257,0.0207,1.0
59.902496,56.5425,-78.479996,13.281301,0.0207,1.0
59.752499,56.5425,-78.32,13.283999,0.0207,1.0
59.805,56.475002,-78.349998,13.1058,0.0207,1.0
59.82,56.572498,-78.150002,13.158,0.0207,1.0
59.947502,56.594997,-78.150002,13.173301,0.0207,1.0
59.9925,56.557503,-77.959999,13.2417,0.0207,1.0
59.842503,56.3475,-77.979996,12.996901,0.0207,1.0
59.984997,56.370003,-78.0,13.23,0.0207,1.0
59.865002,56.677498,-77.979996,13.1517,0.0207,1.0
59.857498,56.640003,-77.940002,13.2444,0.0207,1.0
59.82,56.564999,-78.020004,13.2363,0.0207,1.0
59.805,56.602501,-77.770004,13.1175,0.0207,1.0
59.970001,56.5425,-77.809998,13.2291,0.0207,1.0
59.879997,56.677498,-77.770004,13.2408,0.0207,1.0
59.684998,56.535,-77.800003,13.32,0.0207,1.0
59.857498,56.415001,-77.639999,13.2534,0.0207,1.0
59.715,56.355,-77.879997,13.213799,0.0207,1.0
